"seqnames","start","end","width","strand","gene_id","gene_name","biotype"
"chr19",35770751,35771028,278,"-","ENSG00000267049.1","ENSG00000267049","lncRNA"
"chr19",35774532,35788822,14291,"+","ENSG00000004777.19","ARHGAP33","protein_coding"
"chr19",35903856,35904377,522,"+","ENSG00000126264.10","HCST","protein_coding"
"chr19",35935358,35946624,11267,"+","ENSG00000126243.9","LRFN3","protein_coding"
"chr19",36014660,36033343,18684,"-","ENSG00000105270.15","CLIP3","protein_coding"
"chr19",36113712,36114251,540,"-","ENSG00000105258.9","POLR2I","protein_coding"
"chr19",36139953,36150353,10401,"+","ENSG00000126247.11","CAPNS1","protein_coding"
"chr19",36182276,36246257,63982,"-","ENSG00000196357.12","ZNF565","protein_coding"
"chr19",36304564,36321029,16466,"+","ENSG00000267053.8","ENSG00000267053","lncRNA"
"chr19",36259540,36331770,72231,"-","ENSG00000232677.10","LINC00665","lncRNA"
"chr19",36383120,36418644,35525,"-","ENSG00000181007.9","ZFP82","protein_coding"
"chr19",36445119,36489648,44530,"-","ENSG00000186017.16","ZNF566","protein_coding"
"chr19",36510687,36528271,17585,"-","ENSG00000254004.7","ZNF260","protein_coding"
"chr19",36528318,36535235,6918,"+","ENSG00000228629.2","ENSG00000228629","lncRNA"
"chr19",36573070,36594712,21643,"+","ENSG00000233527.10","ZNF529-AS1","lncRNA"
"chr19",36534774,36589701,54928,"-","ENSG00000186020.13","ZNF529","protein_coding"
"chr19",36636618,36666853,30236,"-","ENSG00000197808.13","ZNF461","protein_coding"
"chr19",36682636,36687468,4833,"-","ENSG00000225975.8","LINC01534","lncRNA"
"chr19",36687612,36727701,40090,"+","ENSG00000189042.14","ZNF567","protein_coding"
"chr19",36773112,36777078,3967,"+","ENSG00000267260.3","ENSG00000267260","lncRNA"
"chr19",36773712,36775385,1674,"-","ENSG00000267353.1","ENSG00000267353","lncRNA"
"chr19",36817428,36850787,33360,"-","ENSG00000197863.9","ZNF790","protein_coding"
"chr19",36916329,36997932,81604,"+","ENSG00000198453.14","ZNF568","protein_coding"
"chr19",37091341,37092564,1224,"+","ENSG00000267672.1","ENSG00000267672","lncRNA"
"chr19",37106734,37172741,66008,"-","ENSG00000196967.11","ZNF585A","protein_coding"
"chr19",37181579,37217925,36347,"-","ENSG00000245680.11","ZNF585B","protein_coding"
"chr19",37251867,37265547,13681,"+","ENSG00000226686.9","LINC01535","lncRNA"
"chr19",37314868,37315620,753,"-","ENSG00000276846.1","ENSG00000276846","lncRNA"
"chr19",37507129,37548762,41634,"+","ENSG00000188227.14","ZNF793","protein_coding"
"chr19",37545470,37549171,3702,"-","ENSG00000180458.2","ENSG00000180458","lncRNA"
"chr19",37554782,37594792,40011,"-","ENSG00000180479.14","ZNF571","protein_coding"
"chr19",37667751,37678773,11023,"-","ENSG00000196381.11","ZNF781","protein_coding"
"chr19",37631006,37692337,61332,"-","ENSG00000120784.17","ZFP30","protein_coding"
"chr19",37696371,37719761,23391,"-","ENSG00000198182.13","ZNF607","protein_coding"
"chr19",37735833,37817300,81468,"-","ENSG00000189144.15","ZNF573","protein_coding"
"chr19",38199836,38200934,1099,"+","ENSG00000268499.1","ENSG00000268499","lncRNA"
"chr19",38244035,38292615,48581,"+","ENSG00000167642.13","SPINT2","protein_coding"
"chr19",38335775,38370943,35169,"+","ENSG00000099338.23","CATSPERG","protein_coding"
"chr19",38374550,38383824,9275,"+","ENSG00000099341.12","PSMD8","protein_coding"
"chr19",38384267,38388082,3816,"-","ENSG00000179168.15","GGN","protein_coding"
"chr19",38388421,38399587,11167,"+","ENSG00000188766.13","SPRED3","protein_coding"
"chr19",38619082,38636955,17874,"+","ENSG00000178982.10","EIF3K","protein_coding"
"chr19",38738348,38739863,1516,"+","ENSG00000267892.1","ENSG00000267892","lncRNA"
"chr19",38733703,38769904,36202,"-","ENSG00000182472.9","CAPN12","protein_coding"
"chr19",38801671,38812945,11275,"-","ENSG00000171747.9","LGALS4","protein_coding"
"chr19",38815422,38831794,16373,"-","ENSG00000104823.9","ECH1","protein_coding"
"chr19",38870261,38873763,3503,"+","ENSG00000269050.1","ENSG00000269050","lncRNA"
"chr19",38867830,38878275,10446,"-","ENSG00000187994.14","RINL","protein_coding"
"chr19",38908980,38912186,3207,"-","ENSG00000262484.2","CCER2","protein_coding"
"chr19",38915266,38930763,15498,"-","ENSG00000104835.15","SARS2","protein_coding"
"chr19",38930944,38933168,2225,"+","ENSG00000128626.12","MRPS12","protein_coding"
"chr19",39125770,39182816,57047,"+","ENSG00000130669.17","PAK4","protein_coding"
"chr19",39196964,39201884,4921,"+","ENSG00000188505.5","NCCRP1","protein_coding"
"chr19",39328353,39342372,14020,"-","ENSG00000130755.13","GMFG","protein_coding"
"chr19",39342421,39385628,43208,"+","ENSG00000179134.16","SAMD4B","protein_coding"
"chr19",39385711,39391154,5444,"-","ENSG00000006712.15","PAF1","protein_coding"
"chr19",39391303,39400641,9339,"+","ENSG00000063322.15","MED29","protein_coding"
"chr19",39402842,39404200,1359,"+","ENSG00000288919.1","ENSG00000288919","lncRNA"
"chr19",39433137,39435949,2813,"-","ENSG00000105193.9","RPS16","protein_coding"
"chr19",39436156,39476670,40515,"+","ENSG00000196235.14","SUPT5H","protein_coding"
"chr19",39480412,39493779,13368,"+","ENSG00000105197.11","TIMM50","protein_coding"
"chr19",39528308,39528847,540,"-","ENSG00000288770.1","ENSG00000288770","lncRNA"
"chr19",39704481,39709444,4964,"+","ENSG00000006659.13","LGALS14","protein_coding"
"chr19",39731255,39738029,6775,"-","ENSG00000105205.7","CLC","protein_coding"
"chr19",39776595,39786291,9697,"+","ENSG00000213921.8","LEUTX","protein_coding"
"chr19",39863323,39934626,71304,"-","ENSG00000275395.7","FCGBP","protein_coding"
"chr19",39984134,40021038,36905,"+","ENSG00000187187.14","ZNF546","protein_coding"
"chr19",40069152,40090753,21602,"-","ENSG00000197782.15","ZNF780A","protein_coding"
"chr19",40191426,40215575,24150,"+","ENSG00000130758.8","MAP3K10","protein_coding"
"chr19",40273489,40275479,1991,"-","ENSG00000205041.1","ENSG00000205041","lncRNA"
"chr19",40230317,40285536,55220,"-","ENSG00000105221.18","AKT2","protein_coding"
"chr19",40319536,40348455,28920,"-","ENSG00000160392.14","C19orf47","protein_coding"
"chr19",40348528,40378485,29958,"+","ENSG00000105223.20","PLD3","protein_coding"
"chr19",40426115,40426702,588,"+","ENSG00000277453.1","ENSG00000277453","lncRNA"
"chr19",40447765,40465764,18000,"-","ENSG00000090013.11","BLVRB","protein_coding"
"chr19",40665905,40690972,25068,"-","ENSG00000105245.9","NUMBL","protein_coding"
"chr19",40691514,40716920,25407,"-","ENSG00000123815.13","COQ8B","protein_coding"
"chr19",40717112,40740855,23744,"+","ENSG00000086544.3","ITPKC","protein_coding"
"chr19",40750637,40765389,14753,"+","ENSG00000077312.9","SNRPA","protein_coding"
"chr19",40740861,40751553,10693,"-","ENSG00000188493.15","C19orf54","protein_coding"
"chr19",40778216,40792572,14357,"+","ENSG00000167578.18","RAB4B","protein_coding"
"chr19",40798996,40808434,9439,"+","ENSG00000269858.6","EGLN2","protein_coding"
"chr19",41193210,41207539,14330,"+","ENSG00000167600.14","CYP2S1","protein_coding"
"chr19",41307788,41310412,2625,"-","ENSG00000286177.1","ENSG00000286177","lncRNA"
"chr19",41310801,41324873,14073,"+","ENSG00000142039.4","CCDC97","protein_coding"
"chr19",41350911,41384083,33173,"+","ENSG00000142046.15","TMEM91","protein_coding"
"chr19",41386371,41397359,10989,"-","ENSG00000077348.10","EXOSC5","protein_coding"
"chr19",41397818,41425002,27185,"+","ENSG00000248098.12","BCKDHA","protein_coding"
"chr19",41431318,41440717,9400,"-","ENSG00000105341.19","DMAC2","protein_coding"
"chr19",41530719,41531205,487,"-","ENSG00000289298.1","ENSG00000289298","lncRNA"
"chr19",41531569,41532174,606,"+","ENSG00000268355.1","ENSG00000268355","lncRNA"
"chr19",41535183,41536904,1722,"+","ENSG00000270164.2","LINC01480","lncRNA"
"chr19",41549518,41586844,37327,"+","ENSG00000007129.18","CEACAM21","protein_coding"
"chr19",41956681,41959321,2641,"-","ENSG00000105404.11","RABAC1","protein_coding"
"chr19",41998321,42070206,71886,"-","ENSG00000105737.10","GRIK5","protein_coding"
"chr19",42086110,42196585,110476,"-","ENSG00000028277.22","POU2F2","protein_coding"
"chr19",42313309,42325064,11756,"+","ENSG00000167619.13","TMEM145","protein_coding"
"chr19",42397114,42652355,255242,"+","ENSG00000213904.10","LIPE-AS1","lncRNA"
"chr19",43460787,43465608,4822,"-","ENSG00000124466.9","LYPD3","protein_coding"
"chr19",43475103,43504935,29833,"-","ENSG00000176531.11","PHLDB3","protein_coding"
"chr19",43525497,43536130,10634,"+","ENSG00000176472.11","ZNF575","protein_coding"
"chr19",43506719,43527222,20504,"-","ENSG00000105755.8","ETHE1","protein_coding"
"chr19",43543311,43580473,37163,"-","ENSG00000073050.12","XRCC1","protein_coding"
"chr19",43584367,43596134,11768,"-","ENSG00000167378.10","IRGQ","protein_coding"
"chr19",43596392,43601157,4766,"+","ENSG00000124444.16","ZNF576","protein_coding"
"chr19",43612027,43614498,2472,"+","ENSG00000226763.5","SRRM5","protein_coding"
"chr19",43727983,43754962,26980,"-","ENSG00000105771.14","SMG9","protein_coding"
"chr19",43766533,43780976,14444,"-","ENSG00000104783.15","KCNN4","protein_coding"
"chr19",43827321,43852017,24697,"+","ENSG00000167637.18","ZNF283","protein_coding"
"chr19",43872365,43884051,11687,"-","ENSG00000176222.9","ZNF404","protein_coding"
"chr19",43897211,43898533,1323,"-","ENSG00000286613.1","ENSG00000286613","lncRNA"
"chr19",43912624,43935282,22659,"-","ENSG00000124459.12","ZNF45","protein_coding"
"chr19",43967862,43996895,29034,"+","ENSG00000204920.11","ZNF155","protein_coding"
"chr19",43976815,43977448,634,"+","ENSG00000277806.1","ENSG00000277806","lncRNA"
"chr19",43998327,44003298,4972,"-","ENSG00000266921.2","ZNF230-DT","lncRNA"
"chr19",44072159,44089613,17455,"+","ENSG00000186026.7","ZNF284","protein_coding"
"chr19",44094361,44109886,15526,"+","ENSG00000267680.6","ZNF224","protein_coding"
"chr19",44103007,44113183,10177,"-","ENSG00000186019.12","ENSG00000186019","lncRNA"
"chr19",44165073,44178381,13309,"+","ENSG00000167380.17","ZNF226","protein_coding"
"chr19",44259880,44275317,15438,"+","ENSG00000159915.13","ZNF233","protein_coding"
"chr19",44228729,44305046,76318,"-","ENSG00000159917.17","ZNF235","protein_coding"
"chr19",44382298,44401608,19311,"-","ENSG00000267508.6","ZNF285","protein_coding"
"chr19",44474428,44500524,26097,"-","ENSG00000167384.11","ZNF180","protein_coding"
"chr19",44747836,44760044,12209,"+","ENSG00000069399.15","BCL3","protein_coding"
"chr19",44890569,44903689,13121,"+","ENSG00000130204.13","TOMM40","protein_coding"
"chr19",44905791,44909393,3603,"+","ENSG00000130203.10","APOE","protein_coding"
"chr19",44914247,44919349,5103,"+","ENSG00000130208.10","APOC1","protein_coding"
"chr19",44942237,44945496,3260,"+","ENSG00000267467.4","APOC4","protein_coding"
"chr19",44946035,44949565,3531,"+","ENSG00000234906.11","APOC2","protein_coding"
"chr19",45079195,45088699,9505,"+","ENSG00000142252.11","GEMIN7","protein_coding"
"chr19",45076510,45092635,16126,"-","ENSG00000267348.3","GEMIN7-AS1","lncRNA"
"chr19",45162928,45178237,15310,"-","ENSG00000007255.10","TRAPPC6A","protein_coding"
"chr19",45178784,45216933,38150,"+","ENSG00000189114.8","BLOC1S3","protein_coding"
"chr19",45349837,45370918,21082,"-","ENSG00000104884.17","ERCC2","protein_coding"
"chr19",45406644,45410737,4094,"+","ENSG00000117877.11","POLR1G","protein_coding"
"chr19",45407334,45478828,71495,"-","ENSG00000012061.16","ERCC1","protein_coding"
"chr19",45488777,45502513,13737,"+","ENSG00000213889.11","PPM1N","protein_coding"
"chr19",45506579,45526983,20405,"+","ENSG00000125753.14","VASP","protein_coding"
"chr19",45527427,45584842,57416,"-","ENSG00000125741.5","OPA3","protein_coding"
"chr19",45641494,45642840,1347,"+","ENSG00000267757.4","EML2-AS1","lncRNA"
"chr19",45668221,45683722,15502,"+","ENSG00000010310.9","GIPR","protein_coding"
"chr19",45687460,45692389,4930,"-","ENSG00000125743.11","SNRPD2","protein_coding"
"chr19",45692403,45703989,11587,"+","ENSG00000011478.13","QPCTL","protein_coding"
"chr19",45767796,45772504,4709,"+","ENSG00000267395.5","DM1-AS","lncRNA"
"chr19",45769717,45782552,12836,"-","ENSG00000104936.20","DMPK","protein_coding"
"chr19",45782947,45792845,9899,"-","ENSG00000185800.12","DMWD","protein_coding"
"chr19",45830205,45831108,904,"+","ENSG00000269148.1","ENSG00000269148","lncRNA"
"chr19",45815410,45863194,47785,"-","ENSG00000125755.19","SYMPK","protein_coding"
"chr19",45863989,45873797,9809,"+","ENSG00000170608.3","FOXA3","protein_coding"
"chr19",46027648,46031667,4020,"+","ENSG00000268401.2","ENSG00000268401","lncRNA"
"chr19",46347087,46392981,45895,"+","ENSG00000011485.15","PPP5C","protein_coding"
"chr19",46382492,46383169,678,"-","ENSG00000268810.1","ENSG00000268810","lncRNA"
"chr19",46410329,46413564,3236,"-","ENSG00000169515.8","CCDC8","protein_coding"
"chr19",46466491,46471563,5073,"-","ENSG00000182013.18","PNMA8A","protein_coding"
"chr19",46486906,46494507,7602,"-","ENSG00000204851.7","PNMA8B","protein_coding"
"chr19",46601276,46610782,9507,"+","ENSG00000160014.17","CALM3","protein_coding"
"chr19",46620468,46625089,4622,"-","ENSG00000160013.9","PTGIR","protein_coding"
"chr19",46674275,46717127,42853,"-","ENSG00000105287.13","PRKD2","protein_coding"
"chr19",46746046,46776974,30929,"+","ENSG00000181027.11","FKRP","protein_coding"
"chr19",46719511,46746994,27484,"-","ENSG00000090372.15","STRN4","protein_coding"
"chr19",47113274,47210636,97363,"+","ENSG00000142230.13","SAE1","protein_coding"
"chr19",47064187,47113776,49590,"-","ENSG00000130749.10","ZC3H4","protein_coding"
"chr19",47256523,47273701,17179,"+","ENSG00000105321.14","CCDC9","protein_coding"
"chr19",47349315,47382704,33390,"+","ENSG00000134815.19","DHX34","protein_coding"
"chr19",47349355,47350224,870,"+","ENSG00000288827.1","ENSG00000288827","lncRNA"
"chr19",47475150,47484265,9116,"-","ENSG00000118162.14","KPTN","protein_coding"
"chr19",47745546,47757035,11490,"+","ENSG00000105373.19","NOP53","protein_coding"
"chr19",47757059,47768840,11782,"-","ENSG00000269656.1","NOP53-AS1","lncRNA"
"chr19",47778677,47784682,6006,"+","ENSG00000178980.16","SELENOW","protein_coding"
"chr19",48047843,48110817,62975,"-","ENSG00000105499.14","PLA2G4C","protein_coding"
"chr19",48118432,48127706,9275,"+","ENSG00000269534.5","ENSG00000269534","lncRNA"
"chr19",48212966,48214751,1786,"+","ENSG00000268583.2","ENSG00000268583","lncRNA"
"chr19",48255675,48258199,2525,"+","ENSG00000268001.1","CARD8-AS1","lncRNA"
"chr19",48180770,48255946,75177,"-","ENSG00000105483.18","CARD8","protein_coding"
"chr19",48270081,48287608,17528,"+","ENSG00000178150.10","ZNF114","protein_coding"
"chr19",48296457,48321347,24891,"-","ENSG00000105479.16","ODAD1","protein_coding"
"chr19",48332356,48364059,31704,"-","ENSG00000161558.11","TMEM143","protein_coding"
"chr19",48382575,48391551,8977,"-","ENSG00000105438.9","KDELR1","protein_coding"
"chr19",48393668,48444931,51264,"+","ENSG00000105464.4","GRIN2D","protein_coding"
"chr19",48461249,48466568,5320,"+","ENSG00000182324.7","KCNJ14","protein_coding"
"chr19",48469694,48482314,12621,"+","ENSG00000105443.16","CYTH2","protein_coding"
"chr19",48547637,48597238,49602,"-","ENSG00000287603.1","ENSG00000287603","lncRNA"
"chr19",48615330,48619181,3852,"-","ENSG00000063177.13","RPL18","protein_coding"
"chr19",48624133,48630029,5897,"+","ENSG00000063176.16","SPHK2","protein_coding"
"chr19",48695971,48705951,9981,"+","ENSG00000176920.13","FUT2","protein_coding"
"chr19",48712725,48719725,7001,"-","ENSG00000176909.12","MAMSTR","protein_coding"
"chr19",48748011,48755390,7380,"-","ENSG00000174951.12","FUT1","protein_coding"
"chr19",48813018,48836510,23493,"-","ENSG00000087076.9","HSD17B14","protein_coding"
"chr19",48872421,48876058,3638,"+","ENSG00000087074.8","PPP1R15A","protein_coding"
"chr19",48880967,48898744,17778,"-","ENSG00000104804.8","TULP2","protein_coding"
"chr19",48900312,48923372,23061,"+","ENSG00000104805.16","NUCB1","protein_coding"
"chr19",48910930,48918891,7962,"-","ENSG00000235191.1","NUCB1-AS1","lncRNA"
"chr19",48933699,48944969,11271,"+","ENSG00000104808.8","DHDH","protein_coding"
"chr19",48968130,48993310,25181,"-","ENSG00000104812.15","GYS1","protein_coding"
"chr19",49017496,49020523,3028,"-","ENSG00000268655.2","ENSG00000268655","protein_coding"
"chr19",49114324,49118401,4078,"+","ENSG00000104863.12","LIN7B","protein_coding"
"chr19",49119544,49151026,31483,"+","ENSG00000177380.14","PPFIA3","protein_coding"
"chr19",49151198,49155396,4199,"-","ENSG00000130528.12","HRC","protein_coding"
"chr19",49289638,49325215,35578,"-","ENSG00000063127.16","SLC6A16","protein_coding"
"chr19",49335171,49340594,5424,"+","ENSG00000104894.12","CD37","protein_coding"
"chr19",49331525,49340250,8726,"-","ENSG00000197813.6","ENSG00000197813","lncRNA"
"chr19",49340861,49362457,21597,"-","ENSG00000074219.14","TEAD2","protein_coding"
"chr19",49368558,49388091,19534,"-","ENSG00000268686.2","ENSG00000268686","lncRNA"
"chr19",49388249,49417990,29742,"+","ENSG00000161609.10","KASH5","protein_coding"
"chr19",49453225,49471050,17826,"+","ENSG00000161618.10","ALDH16A1","protein_coding"
"chr19",49474207,49486231,12025,"+","ENSG00000090554.13","FLT3LG","protein_coding"
"chr19",49496432,49499708,3277,"+","ENSG00000142534.7","RPS11","protein_coding"
"chr19",49512375,49526428,14054,"+","ENSG00000104870.13","FCGRT","protein_coding"
"chr19",49591182,49626324,35143,"+","ENSG00000126464.15","PRR12","protein_coding"
"chr19",49635292,49640143,4852,"-","ENSG00000126458.4","RRAS","protein_coding"
"chr19",49659569,49665141,5573,"-","ENSG00000126456.16","IRF3","protein_coding"
"chr19",49665876,49673916,8041,"+","ENSG00000126453.10","BCL2L12","protein_coding"
"chr19",49690898,49713731,22834,"+","ENSG00000169169.15","CPT1C","protein_coding"
"chr19",49739757,49763306,23550,"-","ENSG00000126467.11","TSKS","protein_coding"
"chr19",49807115,49817376,10262,"-","ENSG00000010361.14","FUZ","protein_coding"
"chr19",49818289,49840383,22095,"+","ENSG00000104973.19","MED25","protein_coding"
"chr19",49844316,49851676,7361,"-","ENSG00000268006.1","PTOV1-AS1","lncRNA"
"chr19",49856970,49859289,2320,"-","ENSG00000269352.1","PTOV1-AS2","lncRNA"
"chr19",49859882,49867909,8028,"-","ENSG00000039650.12","PNKP","protein_coding"
"chr19",49869033,49878459,9427,"-","ENSG00000204673.11","AKT1S1","protein_coding"
"chr19",49889654,49904321,14668,"-","ENSG00000104951.16","IL4I1","protein_coding"
"chr19",49906825,49929700,22876,"-","ENSG00000213024.12","NUP62","protein_coding"
"chr19",49929764,49933935,4172,"+","ENSG00000169136.13","ATF5","protein_coding"
"chr19",49976468,50025805,49338,"-","ENSG00000105053.11","VRK3","protein_coding"
"chr19",50025947,50053414,27468,"+","ENSG00000142528.16","ZNF473","protein_coding"
"chr19",50050589,50066793,16205,"+","ENSG00000204666.3","ENSG00000204666","lncRNA"
"chr19",50188186,50310542,122357,"+","ENSG00000105357.20","MYH14","protein_coding"
"chr19",50311937,50333515,21579,"-","ENSG00000131398.15","KCNC3","protein_coding"
"chr19",50358477,50365830,7354,"-","ENSG00000131400.8","NAPSA","protein_coding"
"chr19",50365880,50369331,3452,"-","ENSG00000269392.1","ENSG00000269392","lncRNA"
"chr19",50432892,50466321,33430,"+","ENSG00000086967.10","MYBPC2","protein_coding"
"chr19",50511600,50514690,3091,"-","ENSG00000204653.10","ASPDH","protein_coding"
"chr19",50516892,50568435,51544,"-","ENSG00000131409.13","LRRC4B","protein_coding"
